StageAreaKeyT ,transaction_id,product_id,customer_id,transaction_date ,online_order,order_status,brand,product_line ,product_class,product_size ,list_price ,standard_cost,product_first_sold_date
4178,4178,33,1844,2017-01-26,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.4400000000001,1167.1800000000001,1992-10-11
4179,4179,85,1306,2017-12-06,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.0699999999999,400.91000000000003,2000-05-22
4180,4180,47,2671,2017-05-08,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,1531.4200000000001,2006-10-01
4181,4181,46,2689,2017-01-21,TRUE,Approved,Solex,Standard,low,medium,1289.8499999999999,74.510000000000005,2001-11-25
4182,4182,0,2247,2017-06-18,TRUE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
4183,4183,86,2965,2017-02-08,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.06999999999999,2013-06-09
4184,4184,58,2374,2017-12-12,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.51999999999998,141.40000000000001,1993-06-23
4185,4185,1,3134,2017-04-19,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82000000000005,2012-09-15
4186,4186,15,2256,2017-04-17,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74000000000001,748.89999999999998,2005-12-07
4187,4187,17,2045,2017-06-08,FALSE,Approved,Solex,Standard,high,medium,1024.6600000000001,614.79999999999995,1996-11-09
4188,4188,82,2224,2017-04-02,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.6400000000001,689.17999999999995,2005-05-10
4189,4189,91,2105,2017-03-10,FALSE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,1999-07-26
4190,4190,1,492,2017-01-10,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82000000000005,2012-09-15
4191,4191,56,730,2017-01-15,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86000000000001,137.90000000000001,1991-01-21
4192,4192,45,1660,2017-10-15,FALSE,Approved,Solex,Standard,medium,medium,441.49000000000001,84.989999999999995,2001-11-25
4193,4193,72,377,2017-02-21,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.51999999999998,141.40000000000001,2015-10-18
4194,4194,90,2520,2017-07-07,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.00999999999999,290.41000000000003,2005-05-10
4195,4195,90,3021,2017-10-31,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.00999999999999,290.41000000000003,2005-05-10
4196,4196,6,2573,2017-12-16,TRUE,Approved,Solex,Standard,high,medium,748.16999999999996,448.89999999999998,1991-11-10
4197,4197,56,2645,2017-04-29,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86000000000001,137.90000000000001,1991-01-21
4198,4198,17,2068,2017-07-14,TRUE,Approved,Solex,Standard,high,medium,1024.6600000000001,614.79999999999995,1996-11-09
4199,4199,35,3296,2017-08-15,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.40000000000001,2008-03-19
4200,4200,15,2556,2017-04-29,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74000000000001,748.89999999999998,2005-12-07
4201,4201,5,2202,2017-02-03,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.1300000000001,677.48000000000002,2005-08-09
4202,4202,25,175,2017-07-30,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.64999999999998,1993-05-26
4203,4203,17,133,2017-04-12,TRUE,Approved,Solex,Standard,high,medium,1024.6600000000001,614.79999999999995,1996-11-09
4204,4204,55,2651,2017-06-21,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.1900000000001,598.75999999999999,2003-07-21
4205,4205,7,3417,2017-07-20,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43000000000001,2003-08-05
4206,4206,40,1328,2017-06-27,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.1900000000001,598.75999999999999,2003-07-21
4207,4207,0,1678,2017-05-13,FALSE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
4208,4208,74,468,2017-11-04,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.0699999999999,400.91000000000003,2000-05-22
4209,4209,58,3004,2017-08-09,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.51999999999998,141.40000000000001,1993-06-23
4210,4210,74,1663,2017-09-24,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.0699999999999,400.91000000000003,2000-05-22
4211,4211,100,1955,2017-06-17,FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.5899999999999,206.34999999999999,1991-05-06
4212,4212,29,2993,2017-10-27,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-03
4213,4213,21,40,2017-07-26,TRUE,Approved,Solex,Standard,medium,large,1071.23,380.74000000000001,2011-05-07
4214,4214,1,2885,2017-07-30,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82000000000005,2012-09-15
4215,4215,77,2076,2017-05-01,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.6400000000001,108.76000000000001,2007-12-11
4216,4216,21,2245,2017-03-27,TRUE,Approved,Solex,Standard,medium,large,1071.23,380.74000000000001,2011-05-07
4217,4217,1,424,2017-09-01,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82000000000005,2012-09-15
4218,4218,0,1509,2017-10-01,TRUE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
4219,4219,19,213,2017-12-06,FALSE,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08
4220,4220,97,3391,2017-09-28,FALSE,Approved,OHM Cycles,Road,medium,medium,742.53999999999996,667.39999999999998,2014-03-03
4221,4221,27,1304,2017-01-15,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.40000000000001,2010-06-07
4222,4222,58,3449,2017-04-26,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.51999999999998,141.40000000000001,1993-06-23
4223,4223,0,2479,2017-05-05,TRUE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
4224,4224,26,2517,2017-03-03,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.9300000000001,762.63,2016-11-22
4225,4225,0,2405,2017-02-05,FALSE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
4226,4226,94,2249,2017-12-04,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.65999999999997,2013-06-09
4227,4227,30,1597,2017-04-08,FALSE,Approved,Solex,Standard,high,medium,748.16999999999996,448.89999999999998,1991-11-10
4228,4228,0,3464,2017-04-06,FALSE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
4229,4229,37,1838,2017-07-10,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.4300000000001,248.81999999999999,1999-07-20
4230,4230,42,3314,2017-02-11,TRUE,Approved,OHM Cycles,Road,medium,small,1810,1610.9000000000001,2008-03-19
4231,4231,98,99,2017-09-26,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.38999999999999,215.03,1991-05-06
4232,4232,97,354,2017-01-17,TRUE,Approved,OHM Cycles,Road,medium,medium,742.53999999999996,667.39999999999998,2014-03-03
4233,4233,36,9,2017-10-13,FALSE,Approved,Solex,Standard,low,medium,945.03999999999996,507.57999999999998,1995-12-19
4234,4234,40,3119,2017-01-17,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.1900000000001,598.75999999999999,2003-07-21
4235,4235,32,2593,2017-06-01,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.70000000000005,211.37,2003-03-18
4236,4236,59,2341,2017-10-17,FALSE,Approved,Solex,Standard,medium,large,1061.5599999999999,733.58000000000004,1993-07-20
4237,4237,80,2276,2017-03-12,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.4400000000001,596.54999999999995,2012-05-18
4238,4238,80,3351,2017-02-15,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.4400000000001,596.54999999999995,2012-05-18
4239,4239,12,51,2017-01-01,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.1500000000001,161.59999999999999,2010-05-05
4240,4240,23,3007,2017-04-23,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1999-06-23
4241,4241,70,1789,2017-08-20,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72000000000003,297.43000000000001,1999-07-26
4242,4242,72,2045,2017-10-17,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.51999999999998,141.40000000000001,2015-10-18
4243,4243,69,3002,2017-06-01,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.3099999999999,795.10000000000002,2011-01-10
4244,4244,70,1786,2017-09-07,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72000000000003,297.43000000000001,1999-07-26
4245,4245,17,2904,2017-09-20,FALSE,Approved,Solex,Standard,high,medium,1024.6600000000001,614.79999999999995,1996-11-09
4246,4246,28,1844,2017-02-01,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.1400000000001,1082.3599999999999,1991-08-05
4247,4247,33,579,2017-08-11,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.4400000000001,1167.1800000000001,1992-10-11
4248,4248,57,2542,2017-03-31,TRUE,Approved,WeareA2B,Touring,medium,large,1890.3900000000001,260.13999999999999,1991-01-21
4249,4249,1,2276,2017-12-20,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82000000000005,2012-09-15
4250,4250,66,590,2017-04-01,FALSE,Approved,Giant Bicycles,Road,low,small,590.25999999999999,525.33000000000004,2010-11-05
4251,4251,50,1143,2017-09-06,FALSE,Approved,WeareA2B,Standard,medium,small,175.88999999999999,131.91999999999999,2003-02-16
4252,4252,35,2017,2017-02-18,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.40000000000001,2008-03-19
4253,4253,93,3025,2017-05-29,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.1700000000001,874.89999999999998,2006-02-02
4254,4254,39,3067,2017-05-21,FALSE,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48000000000002,1997-05-10
4255,4255,90,3093,2017-10-05,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.00999999999999,290.41000000000003,2005-05-10
4256,4256,83,3036,2017-07-14,FALSE,Approved,Solex,Touring,medium,large,2083.9400000000001,675.02999999999997,2013-09-16
4257,4257,6,2439,2017-08-18,FALSE,Approved,Solex,Standard,high,medium,748.16999999999996,448.89999999999998,1991-11-10
4258,4258,29,1259,2017-10-07,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-03
4259,4259,58,2330,2017-08-27,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.51999999999998,141.40000000000001,1993-06-23
4260,4260,74,3442,2017-08-05,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.0699999999999,400.91000000000003,2000-05-22
4261,4261,58,548,2017-12-03,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.51999999999998,141.40000000000001,1993-06-23
4262,4262,3,1984,2017-06-07,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.4699999999998,388.92000000000002,2012-09-15
4263,4263,97,3344,2017-10-06,FALSE,Approved,OHM Cycles,Road,medium,medium,742.53999999999996,667.39999999999998,2014-03-03
4264,4264,49,2008,2017-01-12,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.50999999999999,400.13,1997-10-04
4265,4265,85,3347,2017-09-14,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.0699999999999,400.91000000000003,2000-05-22
4266,4266,51,813,2017-10-25,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.6600000000001,1203.4000000000001,1997-10-04
4267,4267,96,1464,2017-07-28,FALSE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-10
4268,4268,33,968,2017-01-05,,Approved,Giant Bicycles,Standard,medium,small,1311.4400000000001,1167.1800000000001,1992-10-11
4269,4269,9,1324,2017-05-14,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.1400000000001,1082.3599999999999,1991-08-05
4270,4270,0,1144,2017-10-13,TRUE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
4271,4271,75,1867,2017-02-13,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95000000000005,2006-05-22
4272,4272,2,2262,2017-06-21,FALSE,Approved,Giant Bicycles,Road,low,small,590.25999999999999,525.33000000000004,2010-11-05
4273,4273,60,3151,2017-01-10,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.3599999999999,1759.8499999999999,2011-08-24
4274,4274,66,3261,2017-10-15,TRUE,Approved,Giant Bicycles,Road,low,small,590.25999999999999,525.33000000000004,2010-11-05
4275,4275,1,890,2017-05-27,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82000000000005,2012-09-15
4276,4276,90,2251,2017-02-01,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.00999999999999,290.41000000000003,2005-05-10
4277,4277,77,1469,2017-04-19,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.6400000000001,108.76000000000001,2007-12-11
4278,4278,19,1268,2017-12-02,TRUE,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08
4279,4279,20,483,2017-06-18,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.8099999999999,1580.47,1996-04-05
4280,4280,29,1998,2017-05-07,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-03
4281,4281,76,2186,2017-07-29,TRUE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2016-03-29
4282,4282,37,2721,2017-01-23,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.4300000000001,248.81999999999999,1999-07-20
4283,4283,22,539,2017-06-18,FALSE,Approved,Solex,Standard,medium,medium,575.26999999999998,431.44999999999999,1996-04-05
4284,4284,92,2727,2017-11-11,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,1259.3599999999999,2002-10-10
4285,4285,0,1144,2017-12-13,TRUE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
4286,4286,17,2579,2017-11-11,TRUE,Approved,Solex,Standard,high,medium,1024.6600000000001,614.79999999999995,1996-11-09
4287,4287,10,159,2017-10-15,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.6800000000001,363.25,2014-03-03
4288,4288,34,1354,2017-09-17,FALSE,Approved,Norco Bicycles,Road,high,large,774.52999999999997,464.72000000000003,2003-03-18
4289,4289,41,1897,2017-10-04,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74000000000001,748.89999999999998,2005-12-07
4290,4290,3,1503,2017-01-15,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.4699999999998,388.92000000000002,2012-09-15
4291,4291,61,1438,2017-11-11,TRUE,Approved,OHM Cycles,Standard,low,medium,71.159999999999997,56.93,2012-05-18
4292,4292,0,767,2017-08-30,FALSE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
4293,4293,31,3230,2017-10-22,TRUE,Approved,WeareA2B,Standard,medium,medium,752.63999999999999,205.36000000000001,2002-03-22
4294,4294,84,872,2017-12-07,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,215.13999999999999,1993-04-20
4295,4295,40,2483,2017-05-06,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.1900000000001,598.75999999999999,2003-07-21
4296,4296,38,1924,2017-05-12,FALSE,Approved,Solex,Standard,medium,medium,1577.53,826.50999999999999,2011-03-16
4297,4297,38,2501,2017-08-15,TRUE,Approved,Solex,Standard,medium,medium,1577.53,826.50999999999999,2011-03-16
4298,4298,59,378,2017-08-28,FALSE,Approved,Solex,Standard,medium,large,1061.5599999999999,733.58000000000004,1993-07-20
4299,4299,93,2778,2017-11-26,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.1700000000001,874.89999999999998,2006-02-02
4300,4300,3,1558,2017-05-30,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.4699999999998,388.92000000000002,2012-09-15
4301,4301,79,1520,2017-02-05,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.5799999999999,818.00999999999999,2003-09-09
4302,4302,43,640,2017-11-05,FALSE,Approved,Solex,Standard,medium,medium,1151.96,649.49000000000001,1993-04-12
4303,4303,47,3408,2017-05-14,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,1531.4200000000001,2006-10-01
4304,4304,32,2080,2017-07-21,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.70000000000005,211.37,2003-03-18
4305,4305,76,715,2017-07-25,TRUE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2016-03-29
4306,4306,74,3478,2017-05-11,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.0699999999999,400.91000000000003,2000-05-22
4307,4307,93,559,2017-11-08,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.1700000000001,874.89999999999998,2006-02-02
4308,4308,17,1719,2017-11-12,FALSE,Approved,Solex,Standard,high,medium,1024.6600000000001,614.79999999999995,1996-11-09
4309,4309,39,25,2017-05-23,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48000000000002,1997-05-10
4310,4310,26,1129,2017-03-06,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.9300000000001,762.63,2016-11-22
4311,4311,99,379,2017-07-14,FALSE,Approved,OHM Cycles,Standard,medium,medium,1227.3399999999999,770.88999999999999,1994-08-10
4312,4312,38,1714,2017-02-26,FALSE,Approved,Solex,Standard,medium,medium,1577.53,826.50999999999999,2011-03-16
4313,4313,64,1617,2017-04-06,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.3599999999999,1759.8499999999999,2011-08-24
4314,4314,51,84,2017-08-05,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.6600000000001,1203.4000000000001,1997-10-04
4315,4315,50,570,2017-03-05,FALSE,Approved,WeareA2B,Standard,medium,small,175.88999999999999,131.91999999999999,2003-02-16
4316,4316,23,2524,2017-06-04,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1999-06-23
4317,4317,69,1068,2017-12-26,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.3099999999999,795.10000000000002,2011-01-10
4318,4318,0,1401,2017-05-18,FALSE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
4319,4319,6,1239,2017-05-18,TRUE,Approved,Solex,Standard,high,medium,748.16999999999996,448.89999999999998,1991-11-10
4320,4320,24,2302,2017-10-23,FALSE,Approved,Solex,Road,medium,large,1777.8,820.77999999999997,2011-05-07
4321,4321,99,31,2017-03-21,FALSE,Approved,OHM Cycles,Standard,medium,medium,1227.3399999999999,770.88999999999999,1994-08-10
4322,4322,47,3420,2017-02-16,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,1531.4200000000001,2006-10-01
4323,4323,0,894,2017-12-08,FALSE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
4324,4324,41,2183,2017-09-17,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74000000000001,748.89999999999998,2005-12-07
4325,4325,72,1353,2017-01-27,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.51999999999998,141.40000000000001,2015-10-18
4326,4326,48,959,2017-12-07,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.51999999999998,2012-06-04
4327,4327,8,1418,2017-07-03,FALSE,Approved,Solex,Road,medium,small,1703.52,1516.1300000000001,2011-04-16
4328,4328,85,2344,2017-02-28,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.0699999999999,400.91000000000003,2000-05-22
4329,4329,69,2121,2017-02-22,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.3099999999999,795.10000000000002,2011-01-10
4330,4330,98,2130,2017-07-13,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.38999999999999,215.03,1991-05-06
4331,4331,69,3084,2017-01-22,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.3099999999999,795.10000000000002,2011-01-10
4332,4332,67,2078,2017-01-25,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.04999999999995,376.83999999999997,2005-10-22
4333,4333,46,112,2017-05-21,TRUE,Approved,Solex,Standard,low,medium,1289.8499999999999,74.510000000000005,2001-11-25
4334,4334,30,2053,2017-05-15,TRUE,Approved,Solex,Standard,high,medium,748.16999999999996,448.89999999999998,1991-11-10
4335,4335,85,1073,2017-03-28,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.0699999999999,400.91000000000003,2000-05-22
4336,4336,1,1517,2017-05-27,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82000000000005,2012-09-15
4337,4337,92,542,2017-01-19,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,1259.3599999999999,2002-10-10
4338,4338,82,2533,2017-05-15,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.6400000000001,689.17999999999995,2005-05-10
